"","Target","Advice","Performance","Guess","Gender","Treatment","Condition","GiverID","ExpectedBonus"
"2094","604bfe99dcaa286218d25fca",0,2,4,"Female","High","None","641a604be613385009dd72db",0.165
"2095","5dd48040a71de846ce2dbff3",0,2,3,"Male","High","None","641a604be613385009dd72db",0.165
"2096","6525a87886c97615b6991402",0,4,4,"Male","High","None","641a604be613385009dd72db",0.3
"2097","59a07638bfd73c00010ea394",0,5,3,"Male","Low","None","641a604be613385009dd72db",0.3
"2098","654a86d08714f739c9fcea21",0,5,3,"Female","Low","None","641a604be613385009dd72db",0.3
"2099","6559cdab800b1fea9ae41e51",0,4,6,"Male","Low","None","641a604be613385009dd72db",0.3
"2100","5fbafd1b299177bdcc7aa4ac",1,7,6,"Female","High","None","641a604be613385009dd72db",0.3
"2101","655a8779b6b320720bad2814",0,3,5,"Female","High","E","5f4c20f388eb748264767b49",0.3
"2102","56f9364e895094000c8f4967",1,8,6,"Male","High","E","5f4c20f388eb748264767b49",0.35
"2103","652d6ee4ed1a019d898ce377",1,6,2,"Male","Low","E","5f4c20f388eb748264767b49",0.25
"2104","57321c8ec63b5c000f367bb2",1,6,5,"Female","Low","E","5f4c20f388eb748264767b49",0.25
"2105","64402f7ad3d019dc99b9f3f0",0,4,4,"Male","High","E","5f4c20f388eb748264767b49",0.3
"2106","63624e53b014a5fc8b293253",1,6,5,"Male","Low","E","5f4c20f388eb748264767b49",0.25
"2107","63bed6e176fba857a47fbaff",1,8,8,"Female","High","E","5f4c20f388eb748264767b49",0.35
"2108","5b23d0784fb0d40001e95407",1,6,6,"Female","High","E","5f4c20f388eb748264767b49",0.25
"2109","60f728553a37102574b585c4",0,4,2,"Female","Low","E","5f4c20f388eb748264767b49",0.3
"2110","60928d297fa9f662bf410828",0,3,4,"Male","Low","E","5f4c20f388eb748264767b49",0.3
"2111","6553a027c17b97e04110e168",0,2,4,"Female","High","None","64014527b3cff9215591758d",0.165
"2112","63a49d5bb18f18863fe82dae",0,0,2,"Female","High","None","64014527b3cff9215591758d",0.015
"2113","5d1283351716480017019be7",1,6,5,"Female","Low","None","64014527b3cff9215591758d",0.25
"2114","5f5452df72345118f58d187b",1,6,8,"Male","High","None","64014527b3cff9215591758d",0.25
"2115","64356a3c3a7e7f1170215972",0,0,4,"Female","High","None","64014527b3cff9215591758d",0.015
"2116","65486ad91a5493d24f94d4d1",1,6,7,"Male","High","None","64014527b3cff9215591758d",0.25
"2117","6439db560a5e06fd3451c47c",0,2,3,"Male","Low","None","64014527b3cff9215591758d",0.165
"2118","6085bb66296b0a411198d8fd",0,0,3,"Male","Low","None","64014527b3cff9215591758d",0.015
"2119","6411493f08fd400dc0d5eacc",0,0,4,"Male","High","None","64014527b3cff9215591758d",0.015
"2120","5ebb4e079797f9127c0f03ab",1,6,6,"Female","Low","None","64014527b3cff9215591758d",0.25
"2121","654e55aaa6d9987cb675cb2c",1,6,5,"Male","Low","E","63851a60c17919eed0c53dfa",0.25
"2122","5fa62963d5f64b209953d321",1,6,5,"Female","Low","E","63851a60c17919eed0c53dfa",0.25
"2123","572041d6fd3a5200093c1295",0,1,1,"Female","Low","E","63851a60c17919eed0c53dfa",0.12
"2124","5fa62963d5f64b209953d321",1,6,5,"Female","Low","E","63851a60c17919eed0c53dfa",0.25
"2125","65628f277bcd810f66b36764",1,3,4,"Female","High","E","63851a60c17919eed0c53dfa",0
"2126","5f57620f2095071eaf7a8224",1,6,6,"Male","High","E","63851a60c17919eed0c53dfa",0.25
"2127","63c5c3192e709e19fc67d5dd",0,1,0,"Male","Low","E","63851a60c17919eed0c53dfa",0.12
"2128","6555f62f633506d42cf023e6",0,3,7,"Male","Low","E","63851a60c17919eed0c53dfa",0.3
"2129","6501bb247a918443bb34fc33",0,3,2,"Female","Low","E","63851a60c17919eed0c53dfa",0.3
"2130","5ff3dd153986cc9fd8a6ba4f",0,3,3,"Male","Low","E","63851a60c17919eed0c53dfa",0.3
"2131","63868eb7abcf3f247da6f52b",1,9,7,"Female","Low","E","60fee74fa3b33a3312af7568",0.475
"2132","5f80bc44efa2c013099af460",1,9,7,"Male","Low","E","60fee74fa3b33a3312af7568",0.475
"2133","656c9c1da68a2c317817ce01",0,4,4,"Female","Low","E","60fee74fa3b33a3312af7568",0.3
"2134","647e00af96651278d30d298a",1,8,5,"Male","Low","E","60fee74fa3b33a3312af7568",0.35
"2135","6523fd484d1a5101f5a14ed9",0,4,3,"Male","High","E","60fee74fa3b33a3312af7568",0.3
"2136","5e3adfc595ff562fbdd130fa",0,2,2,"Male","Low","E","60fee74fa3b33a3312af7568",0.165
"2137","5eed8bec94fa2f1be77c189a",0,2,2,"Female","High","E","60fee74fa3b33a3312af7568",0.165
"2138","6411493f08fd400dc0d5eacc",0,0,4,"Male","High","E","60fee74fa3b33a3312af7568",0.015
"2139","655f9ce6ddf0c9decedc6297",1,8,6,"Female","Low","E","60fee74fa3b33a3312af7568",0.35
"2140","63a49d5bb18f18863fe82dae",0,0,2,"Female","High","E","60fee74fa3b33a3312af7568",0.015
"2141","655cf40ba825347658f39aa0",1,9,8,"Female","Low","None","62fdd0e557fbc97b30b32ae3",0.475
"2142","5e1bfb604231d840ef7103d8",1,8,9,"Male","High","None","62fdd0e557fbc97b30b32ae3",0.35
"2143","6466a87b80cdf3d7f07c1e96",1,8,7,"Female","High","None","62fdd0e557fbc97b30b32ae3",0.35
"2144","65006ac193352f62ba59a095",0,3,3,"Female","Low","None","62fdd0e557fbc97b30b32ae3",0.3
"2145","60d3740f31606cb50e49f00c",1,8,1,"Male","Low","None","62fdd0e557fbc97b30b32ae3",0.35
"2146","65620016f391ccff5712a048",0,3,5,"Male","High","None","62fdd0e557fbc97b30b32ae3",0.3
"2147","61283769a39dd638c256540c",0,3,4,"Male","Low","None","62fdd0e557fbc97b30b32ae3",0.3
"2148","606a27ecc448bcda408cee13",1,8,9,"Female","Low","None","62fdd0e557fbc97b30b32ae3",0.35
"2149","5e06ecd524f9390991997bb7",0,3,3,"Female","High","None","62fdd0e557fbc97b30b32ae3",0.3
"2150","640127622027c81567db087f",1,9,7,"Male","High","None","62fdd0e557fbc97b30b32ae3",0.475
"2151","6518cf249463264599a7918d",0,3,2,"Female","Low","E","5d3b61c161a23e001c080633",0.3
"2152","652423321917b76cf71dfbbd",0,5,3,"Female","High","E","5d3b61c161a23e001c080633",0.3
"2153","6168d307d622b1f522956be7",0,5,6,"Male","Low","E","5d3b61c161a23e001c080633",0.3
"2154","5fea37d652b0e25493cd4802",0,4,2,"Female","High","E","5d3b61c161a23e001c080633",0.3
"2155","614e1a28a1851394f80ede61",0,3,6,"Male","High","E","5d3b61c161a23e001c080633",0.3
"2156","65620016f391ccff5712a048",0,3,5,"Male","High","E","5d3b61c161a23e001c080633",0.3
"2157","5c3c7913b4f22c0001a0809c",0,4,5,"Male","High","E","5d3b61c161a23e001c080633",0.3
"2158","5df967d2f6191f6e87b236e6",1,7,8,"Male","Low","E","5d3b61c161a23e001c080633",0.3
"2159","5f117601aeef1d5095578b01",1,7,4,"Female","Low","E","5d3b61c161a23e001c080633",0.3
"2160","5e121701dc79bd8a1a22ca99",0,3,4,"Female","Low","E","5d3b61c161a23e001c080633",0.3
"2161","652d5dcfbf51f8f449531f8d",0,2,2,"Male","High","E","5cc36b6f6f21710015a493dd",0.165
"2162","656907a16ea276f3fef47618",0,2,3,"Female","Low","E","5cc36b6f6f21710015a493dd",0.165
"2163","653efdb0f60588dbb6c205cf",0,0,5,"Male","High","E","5cc36b6f6f21710015a493dd",0.015
"2164","63ecff07b619306f41db42fa",1,5,3,"Male","Low","E","5cc36b6f6f21710015a493dd",0.15
"2165","650781823395fb5b973731f9",1,5,2,"Female","Low","E","5cc36b6f6f21710015a493dd",0.15
"2166","6525f93eaf7f8fa31d6473a3",0,2,2,"Male","Low","E","5cc36b6f6f21710015a493dd",0.165
"2167","61356a75a26f82d5cf223390",1,7,3,"Female","High","E","5cc36b6f6f21710015a493dd",0.3
"2168","654057a9a3cec121cea7c99b",0,2,4,"Female","High","E","5cc36b6f6f21710015a493dd",0.165
"2169","630cc9747cb664e8a03c29f0",1,7,5,"Male","High","E","5cc36b6f6f21710015a493dd",0.3
"2170","65384d4f1c35096f3f32e972",0,0,0,"Female","High","E","5cc36b6f6f21710015a493dd",0.015
"2171","6394e32126ebbdc7b10c6748",0,2,2,"Male","Low","None","6506f9e821e92759b20c2be6",0.165
"2172","615dd0b0a024ba4f4b4f7c24",0,4,6,"Female","High","None","6506f9e821e92759b20c2be6",0.3
"2173","64509bfcd8d8b7e61f801e95",0,1,3,"Female","Low","None","6506f9e821e92759b20c2be6",0.12
"2174","6454023a00d29eb604027c8f",0,1,1,"Female","High","None","6506f9e821e92759b20c2be6",0.12
"2175","5f202731ebb8a92abf3b7268",0,4,3,"Male","Low","None","6506f9e821e92759b20c2be6",0.3
"2176","6334d869011b16ac13de3546",0,1,5,"Male","High","None","6506f9e821e92759b20c2be6",0.12
"2177","612547f89bad5437aaecfa66",0,7,7,"Male","High","None","6506f9e821e92759b20c2be6",0.3
"2178","5f117601aeef1d5095578b01",0,7,4,"Female","Low","None","6506f9e821e92759b20c2be6",0.3
"2179","64da2707c3e6642220490de0",0,1,2,"Male","High","None","6506f9e821e92759b20c2be6",0.12
"2180","5d9373b0e04970001ab482da",0,2,1,"Female","Low","None","6506f9e821e92759b20c2be6",0.165
"2181","641081a1261eb10752b72497",1,8,8,"Male","High","None","62c6513c0edef38dc7bd5afe",0.35
"2182","6535874da4c41c6b75cd8645",1,8,5,"Female","Low","None","62c6513c0edef38dc7bd5afe",0.35
"2183","65382bd75cef4070421e08e3",0,5,6,"Male","Low","None","62c6513c0edef38dc7bd5afe",0.3
"2184","652d7b1e3b3bbcbeecac8e1b",1,7,5,"Female","High","None","62c6513c0edef38dc7bd5afe",0.3
"2185","642cfa28b81ed7ff33adcc9f",0,4,6,"Male","Low","None","62c6513c0edef38dc7bd5afe",0.3
"2186","6400e1da013c92ee33537ed8",1,7,5,"Male","High","None","62c6513c0edef38dc7bd5afe",0.3
"2187","655b6d4f57ae1636c0b4f647",1,7,8,"Female","High","None","62c6513c0edef38dc7bd5afe",0.3
"2188","60e5e4a8f7dedf082efd5af9",0,5,2,"Female","Low","None","62c6513c0edef38dc7bd5afe",0.3
"2189","5dcf4136cf8e7e086ea019e4",0,4,4,"Female","High","None","62c6513c0edef38dc7bd5afe",0.3
"2190","63469e0a9552017beb3cfb82",1,7,6,"Male","Low","None","62c6513c0edef38dc7bd5afe",0.3
"2191","65668ab9680f02bcfb4d7112",0,7,7,"Female","High","None","56de362a6893b5000dea58f5",0.3
"2192","654a9be87e185971ccfbe5df",0,2,1,"Female","High","None","56de362a6893b5000dea58f5",0.165
"2193","630cc9747cb664e8a03c29f0",0,7,5,"Male","High","None","56de362a6893b5000dea58f5",0.3
"2194","650065e0f3202d7bba91e031",0,5,3,"Male","Low","None","56de362a6893b5000dea58f5",0.3
"2195","5f931063e3ae1f094b740dff",0,1,2,"Male","High","None","56de362a6893b5000dea58f5",0.12
"2196","5cf3f7364bcc6400019d71fa",0,5,2,"Female","High","None","56de362a6893b5000dea58f5",0.3
"2197","6107acfe97c63575a2344e36",0,1,0,"Female","High","None","56de362a6893b5000dea58f5",0.12
"2198","5e3adfc595ff562fbdd130fa",0,2,2,"Male","Low","None","56de362a6893b5000dea58f5",0.165
"2199","655f8d03e234484afb1c3d51",0,4,3,"Female","Low","None","56de362a6893b5000dea58f5",0.3
"2200","62f18c2d37a5f255f351b61d",0,4,3,"Male","Low","None","56de362a6893b5000dea58f5",0.3
"2201","6334d869011b16ac13de3546",0,1,5,"Male","High","E","63be47142c9112946bc5f716",0.12
"2202","5f0c7ea47cf1495f4587f741",0,1,2,"Female","Low","E","63be47142c9112946bc5f716",0.12
"2203","5f6b8930b9d9530b1b065360",1,7,4,"Male","High","E","63be47142c9112946bc5f716",0.3
"2204","655ffd03ff0c0fcf0ddcd8ae",0,2,3,"Female","Low","E","63be47142c9112946bc5f716",0.165
"2205","60a2dd0e1d378ad4d982dae3",0,2,2,"Male","High","E","63be47142c9112946bc5f716",0.165
"2206","6553a1d1ca63d5c0ea71a758",1,7,5,"Female","High","E","63be47142c9112946bc5f716",0.3
"2207","652d8afc5aaab078ef2baeb3",0,4,5,"Female","Low","E","63be47142c9112946bc5f716",0.3
"2208","5fc134c704e715129eb5d720",1,6,3,"Female","Low","E","63be47142c9112946bc5f716",0.25
"2209","60e36e6ecb9f00e7b4dab92e",0,4,2,"Male","Low","E","63be47142c9112946bc5f716",0.3
"2210","640e2d45fd23f3fafe92d6d4",1,6,6,"Male","High","E","63be47142c9112946bc5f716",0.25
"2211","5bbf523d83f9790001ce549a",1,7,4,"Female","High","E","5cfe91a931c8d200018fd824",0.3
"2212","647be991db1ffbd6bbcc5bc6",1,7,3,"Male","High","E","5cfe91a931c8d200018fd824",0.3
"2213","60ff5fb6cbf1bb7de9bf2801",1,8,6,"Female","Low","E","5cfe91a931c8d200018fd824",0.35
"2214","602c42fcd6ab3e5033c45951",0,4,2,"Female","High","E","5cfe91a931c8d200018fd824",0.3
"2215","57f2da5c6c19420001438d19",0,1,2,"Female","Low","E","5cfe91a931c8d200018fd824",0.12
"2216","5d30790f326b0f0017a2a828",0,1,2,"Male","Low","E","5cfe91a931c8d200018fd824",0.12
"2217","6400d91626a7ff50dffaadd0",0,4,2,"Male","High","E","5cfe91a931c8d200018fd824",0.3
"2218","60d3740f31606cb50e49f00c",1,8,1,"Male","Low","E","5cfe91a931c8d200018fd824",0.35
"2219","612bb0204ad8e7e8bed041eb",0,2,1,"Male","Low","E","5cfe91a931c8d200018fd824",0.165
"2220","5a973b8235237b0001127686",0,2,2,"Female","High","E","5cfe91a931c8d200018fd824",0.165
"2221","5de84ccaeddfc97c4eed1f5d",0,5,4,"Male","High","None","60da18dba560960ea60a8fe5",0.3
"2222","60ff5fb6cbf1bb7de9bf2801",1,8,6,"Female","Low","None","60da18dba560960ea60a8fe5",0.35
"2223","5fb33154a2f41ea504c25dcf",0,3,2,"Male","Low","None","60da18dba560960ea60a8fe5",0.3
"2224","62c2f70f10a2a5cf48c9ab2f",1,7,7,"Male","High","None","60da18dba560960ea60a8fe5",0.3
"2225","649609322cee8b311a1c3f0f",0,6,7,"Male","Low","None","60da18dba560960ea60a8fe5",0.3
"2226","636148a83d7a7c349bb08436",0,5,1,"Female","Low","None","60da18dba560960ea60a8fe5",0.3
"2227","656c8a2eba4ac7120453cdaa",1,7,5,"Female","High","None","60da18dba560960ea60a8fe5",0.3
"2228","5a9262251eda410001360b2c",0,3,4,"Female","High","None","60da18dba560960ea60a8fe5",0.3
"2229","6517d7cba42b62b2aef0c44a",1,8,5,"Male","Low","None","60da18dba560960ea60a8fe5",0.35
"2230","5ce330b9c536f50001104f78",0,6,2,"Female","Low","None","60da18dba560960ea60a8fe5",0.3
"2231","65086c7f03eb48d5537d2e17",1,6,3,"Female","Low","E","6073ad2cd288215f64f51efa",0.25
"2232","60fe3ebe79bcffa30c2aef75",0,4,3,"Female","High","E","6073ad2cd288215f64f51efa",0.3
"2233","60f3c1b003bbf8263f002824",1,5,3,"Female","High","E","6073ad2cd288215f64f51efa",0.15
"2234","6564c5d8d4ff42c7e3d04cf4",1,10,10,"Female","Low","E","6073ad2cd288215f64f51efa",0.5
"2235","65486ad91a5493d24f94d4d1",1,6,7,"Male","High","E","6073ad2cd288215f64f51efa",0.25
"2236","5f931063e3ae1f094b740dff",0,1,2,"Male","High","E","6073ad2cd288215f64f51efa",0.12
"2237","6168d307d622b1f522956be7",1,5,6,"Male","Low","E","6073ad2cd288215f64f51efa",0.15
"2238","5f4a7a00dc1bde60ab8f7ac5",1,10,10,"Male","Low","E","6073ad2cd288215f64f51efa",0.5
"2239","62728c1db6349e806113dad5",0,4,4,"Male","High","E","6073ad2cd288215f64f51efa",0.3
"2240","652ec2998754cc5da66b63f2",0,1,0,"Female","High","E","6073ad2cd288215f64f51efa",0.12
"2241","656cb657db298e7230d7cba8",0,4,3,"Female","Low","None","6372a4ce725e6bb64a863e72",0.3
"2242","656e09b763f76df09ba6f8d8",0,5,5,"Female","Low","None","6372a4ce725e6bb64a863e72",0.3
"2243","64ef5620f0a6cf6a9568a4b4",0,5,4,"Male","High","None","6372a4ce725e6bb64a863e72",0.3
"2244","62fba37f3560a85b4eb94aac",0,2,1,"Male","Low","None","6372a4ce725e6bb64a863e72",0.165
"2245","615dbec57d764bf5ab0a56e5",1,7,7,"Female","Low","None","6372a4ce725e6bb64a863e72",0.3
"2246","6526ba5706ea8e4e5cafde48",1,8,3,"Male","Low","None","6372a4ce725e6bb64a863e72",0.35
"2247","6404132ea192589b51692c4a",1,8,7,"Female","High","None","6372a4ce725e6bb64a863e72",0.35
"2248","60e36e6ecb9f00e7b4dab92e",0,4,2,"Male","Low","None","6372a4ce725e6bb64a863e72",0.3
"2249","5df967d2f6191f6e87b236e6",1,7,8,"Male","Low","None","6372a4ce725e6bb64a863e72",0.3
"2250","654057a9a3cec121cea7c99b",0,2,4,"Female","High","None","6372a4ce725e6bb64a863e72",0.165
"2251","6266a849331cc893a5b22cf6",1,9,7,"Male","High","None","610a0ee712ed8d727ac617f0",0.475
"2252","63614899ad49a91f1ef09067",1,7,9,"Male","Low","None","610a0ee712ed8d727ac617f0",0.3
"2253","6567b1e08b8c77ef72d0ab84",1,7,2,"Female","Low","None","610a0ee712ed8d727ac617f0",0.3
"2254","5d4a6459061e2a000138bad3",1,7,9,"Male","High","None","610a0ee712ed8d727ac617f0",0.3
"2255","55bb9ae7fdf99b26d27fda01",1,9,5,"Female","Low","None","610a0ee712ed8d727ac617f0",0.475
"2256","655a395e2828d333bae0ea4b",0,1,4,"Male","High","None","610a0ee712ed8d727ac617f0",0.12
"2257","5a8f13595292b80001235e09",0,4,4,"Male","Low","None","610a0ee712ed8d727ac617f0",0.3
"2258","63852fbf95d78ba25b99005e",1,7,8,"Female","Low","None","610a0ee712ed8d727ac617f0",0.3
"2259","63d41c2627381fc53af61e58",0,1,3,"Female","High","None","610a0ee712ed8d727ac617f0",0.12
"2260","60d9e874269237cc2a228006",0,4,2,"Female","High","None","610a0ee712ed8d727ac617f0",0.3
"2261","644e80f65a5c0e0d2f9a433b",0,3,5,"Male","High","E","5bc913d99427200001dd47f5",0.3
"2262","652d6ee4ed1a019d898ce377",1,6,2,"Male","Low","E","5bc913d99427200001dd47f5",0.25
"2263","607e3f2b4e935b3bd8c828b8",0,5,4,"Male","High","E","5bc913d99427200001dd47f5",0.3
"2264","611422d77a092e25de5b1bca",0,5,5,"Female","High","E","5bc913d99427200001dd47f5",0.3
"2265","5e7cf03fea45cb369b402703",1,6,3,"Female","High","E","5bc913d99427200001dd47f5",0.25
"2266","6112c911a83cc494df38b468",0,5,2,"Female","Low","E","5bc913d99427200001dd47f5",0.3
"2267","65382bd75cef4070421e08e3",1,5,6,"Male","Low","E","5bc913d99427200001dd47f5",0.15
"2268","63936bad01efa1e55f6e149d",1,6,2,"Female","High","E","5bc913d99427200001dd47f5",0.25
"2269","5fc035f6c039c1402117124b",1,6,4,"Male","Low","E","5bc913d99427200001dd47f5",0.25
"2270","6566186fecc0d80c44af6787",0,3,5,"Female","Low","E","5bc913d99427200001dd47f5",0.3
"2271","6516f5e83d2a0a005a56d55a",0,5,4,"Female","Low","E","586ad3a6da731b0001049cad",0.3
"2272","650b0eb2e8c0266da78521fb",1,8,8,"Female","High","E","586ad3a6da731b0001049cad",0.35
"2273","6567ad4ffa20e5d5b9ce2944",0,4,4,"Male","Low","E","586ad3a6da731b0001049cad",0.3
"2274","5c804f4092ad770015846011",0,5,5,"Female","Low","E","586ad3a6da731b0001049cad",0.3
"2275","6109b95a3954ea5afdd7add9",1,9,7,"Female","High","E","586ad3a6da731b0001049cad",0.475
"2276","63e52076fc677ee3ccce9a4d",0,4,5,"Female","High","E","586ad3a6da731b0001049cad",0.3
"2277","63ecff07b619306f41db42fa",0,5,3,"Male","Low","E","586ad3a6da731b0001049cad",0.3
"2278","6111a1893c0daa13e23ab15a",1,9,8,"Male","Low","E","586ad3a6da731b0001049cad",0.475
"2279","652c821a3d99a68b56fe9bcb",0,5,5,"Male","High","E","586ad3a6da731b0001049cad",0.3
"2280","58a202ac66e4640001c52bfd",0,8,4,"Male","Low","E","586ad3a6da731b0001049cad",0.3
"2281","63ea6fc5092518554c9b8111",1,6,6,"Female","Low","None","5f6f88cdb1ca47522ca4eef3",0.25
"2282","62dd47968d609bcb40a8f5ee",0,5,5,"Female","Low","None","5f6f88cdb1ca47522ca4eef3",0.3
"2283","5f78ce64cb5f144a98a4fa38",0,5,1,"Female","Low","None","5f6f88cdb1ca47522ca4eef3",0.3
"2284","6527336a10697bd2ce775a8e",0,6,4,"Male","Low","None","5f6f88cdb1ca47522ca4eef3",0.3
"2285","6535874da4c41c6b75cd8645",1,8,5,"Female","Low","None","5f6f88cdb1ca47522ca4eef3",0.35
"2286","63d13e2a6dd3ec4a5f6bff7b",0,5,7,"Male","High","None","5f6f88cdb1ca47522ca4eef3",0.3
"2287","610a81561cb8c17ebce209b3",1,8,5,"Male","Low","None","5f6f88cdb1ca47522ca4eef3",0.35
"2288","5de84ccaeddfc97c4eed1f5d",0,5,4,"Male","High","None","5f6f88cdb1ca47522ca4eef3",0.3
"2289","5f57c697f9f7d02d07909dbb",0,5,3,"Female","Low","None","5f6f88cdb1ca47522ca4eef3",0.3
"2290","5ee1be444c9d75206ce5aa92",0,5,5,"Male","Low","None","5f6f88cdb1ca47522ca4eef3",0.3
"2291","628f83dc5398c04bac86f9e6",1,8,8,"Male","High","E","5c0e8c65a2f251000137e916",0.35
"2292","63d69e4d6648b39324fdf0ad",0,3,4,"Male","Low","E","5c0e8c65a2f251000137e916",0.3
"2293","5fdca41ecb769722e2266d8a",0,3,0,"Female","Low","E","5c0e8c65a2f251000137e916",0.3
"2294","6478e9af7d038af16d294843",0,4,5,"Female","High","E","5c0e8c65a2f251000137e916",0.3
"2295","6440a346613f4f11683b8f20",0,1,2,"Female","High","E","5c0e8c65a2f251000137e916",0.12
"2296","6266aa7132e3a5bf1631ac1b",0,2,2,"Female","High","E","5c0e8c65a2f251000137e916",0.165
"2297","6562fbd1f6b4756ac64c4dbd",1,2,7,"Male","Low","E","5c0e8c65a2f251000137e916",0
"2298","5f931063e3ae1f094b740dff",1,1,2,"Male","High","E","5c0e8c65a2f251000137e916",0
"2299","606a27ecc448bcda408cee13",1,8,9,"Female","Low","E","5c0e8c65a2f251000137e916",0.35
"2300","63e53f1ad00dc1f9f2c3cc36",0,4,4,"Male","Low","E","5c0e8c65a2f251000137e916",0.3
"2301","5ee5e3b02eebe932ee9559c5",0,8,6,"Male","High","None","5dcf6d762e4a050ac2cba07d",0.3
"2302","653efdb0f60588dbb6c205cf",0,0,5,"Male","High","None","5dcf6d762e4a050ac2cba07d",0.015
"2303","5d74001d391b6600175f433b",0,8,5,"Female","Low","None","5dcf6d762e4a050ac2cba07d",0.3
"2304","6466a87b80cdf3d7f07c1e96",0,8,7,"Female","High","None","5dcf6d762e4a050ac2cba07d",0.3
"2305","5fd0ebb69497b30008547502",0,0,3,"Female","Low","None","5dcf6d762e4a050ac2cba07d",0.015
"2306","6542a02ba1eaef6a2d4f05c9",0,8,8,"Male","High","None","5dcf6d762e4a050ac2cba07d",0.3
"2307","6115958dad51758e7fd40ba4",0,6,3,"Female","Low","None","5dcf6d762e4a050ac2cba07d",0.3
"2308","655fe234ec9086ce2ffd6b02",0,4,4,"Female","Low","None","5dcf6d762e4a050ac2cba07d",0.3
"2309","5f57620f2095071eaf7a8224",0,6,6,"Male","High","None","5dcf6d762e4a050ac2cba07d",0.3
"2310","5f1c72e25a26d503c77bfdc9",0,4,3,"Male","High","None","5dcf6d762e4a050ac2cba07d",0.3
"2311","5cf3f7364bcc6400019d71fa",0,5,2,"Female","High","None","5aba8361a3ba7a0001b42e5d",0.3
"2312","62f18c2d37a5f255f351b61d",0,4,3,"Male","Low","None","5aba8361a3ba7a0001b42e5d",0.3
"2313","6107acfe97c63575a2344e36",0,1,0,"Female","High","None","5aba8361a3ba7a0001b42e5d",0.12
"2314","650065e0f3202d7bba91e031",0,5,3,"Male","Low","None","5aba8361a3ba7a0001b42e5d",0.3
"2315","655f8d03e234484afb1c3d51",0,4,3,"Female","Low","None","5aba8361a3ba7a0001b42e5d",0.3
"2316","5f931063e3ae1f094b740dff",0,1,2,"Male","High","None","5aba8361a3ba7a0001b42e5d",0.12
"2317","5e3adfc595ff562fbdd130fa",0,2,2,"Male","Low","None","5aba8361a3ba7a0001b42e5d",0.165
"2318","654a9be87e185971ccfbe5df",0,2,1,"Female","High","None","5aba8361a3ba7a0001b42e5d",0.165
"2319","630cc9747cb664e8a03c29f0",1,7,5,"Male","High","None","5aba8361a3ba7a0001b42e5d",0.3
"2320","65668ab9680f02bcfb4d7112",1,7,7,"Female","High","None","5aba8361a3ba7a0001b42e5d",0.3
"2321","62f18c2d37a5f255f351b61d",0,4,3,"Male","Low","E","63260e13957b6901854eed9f",0.3
"2322","5f931063e3ae1f094b740dff",0,1,2,"Male","High","E","63260e13957b6901854eed9f",0.12
"2323","650065e0f3202d7bba91e031",1,5,3,"Male","Low","E","63260e13957b6901854eed9f",0.15
"2324","5cf3f7364bcc6400019d71fa",1,5,2,"Female","High","E","63260e13957b6901854eed9f",0.15
"2325","5e3adfc595ff562fbdd130fa",0,2,2,"Male","Low","E","63260e13957b6901854eed9f",0.165
"2326","6107acfe97c63575a2344e36",0,1,0,"Female","High","E","63260e13957b6901854eed9f",0.12
"2327","630cc9747cb664e8a03c29f0",1,7,5,"Male","High","E","63260e13957b6901854eed9f",0.3
"2328","655f8d03e234484afb1c3d51",0,4,3,"Female","Low","E","63260e13957b6901854eed9f",0.3
"2329","65668ab9680f02bcfb4d7112",1,7,7,"Female","High","E","63260e13957b6901854eed9f",0.3
"2330","654a9be87e185971ccfbe5df",0,2,1,"Female","High","E","63260e13957b6901854eed9f",0.165
"2331","644e80f65a5c0e0d2f9a433b",0,3,5,"Male","High","E","62ec557954bc435fb9b35517",0.3
"2332","5deb341d35575a2547b1f85a",0,3,3,"Female","High","E","62ec557954bc435fb9b35517",0.3
