StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID2,QID3,QID21_First Click,QID21_Last Click,QID21_Page Submit,QID21_Click Count,QID10,QID11,QID12,QID13,QID14,QID15,QID16,QID17,QID18,QID19,Guess,Age,Gender,Ethnicity,Education,Comments,PROLIFIC_PID,Condition
2023-12-04 10:38:23,2023-12-04 10:45:35,IP Address,75.136.141.155,100,432,True,2023-12-04 10:45:36,R_ypVIACyGbtpWZYB,,,,,34.5251,-82.6307,anonymous,EN,I agree to participate.,6345bfdce5f06f5b4ee98ea8,74.349,299.097,300.076,8,54 feet,x = -2y,x15,13,5.05,42,8,,,,2,37,Male,Black or African American,Associates or technical degree,,6345bfdce5f06f5b4ee98ea8,High
2023-12-04 10:35:09,2023-12-04 10:45:46,IP Address,104.5.231.85,100,636,True,2023-12-04 10:45:47,R_1n2aDc5TUcqKnvc,,,,,41.1829,-80.7591,anonymous,EN,I agree to participate.,5e09ffd8fa3d102a583771c1,17.682,227.572,301.184,13,113 feet,x = -2,x15,11,2.06,42,6,63°,3,4x2 + 16x + 16,3,35,Female,Other,Bachelor’s degree,,5e09ffd8fa3d102a583771c1,High
2023-12-04 10:35:38,2023-12-04 10:45:52,IP Address,24.153.57.241,100,614,True,2023-12-04 10:45:52,R_2rkEkGGxPNI7jU2,,,,,37.6863,-76.4352,anonymous,EN,I agree to participate.,63bc9e8cd8106f8d94c636d4,43.281,228.131,300.014,4,113 feet,x = -2y,x15,13,,,,,,,3,27,Female,White or Caucasian,"Some college, but no degree",,63bc9e8cd8106f8d94c636d4,Low
2023-12-04 10:37:49,2023-12-04 10:45:53,IP Address,204.186.126.181,100,484,True,2023-12-04 10:45:54,R_2yswAeT4pgE4n4L,,,,,40.6858,-75.6237,anonymous,EN,I agree to participate.,646ff97937530e7cfc34ae2e,5.674,268.256,301.234,50,54 feet,x = -2y,x15,13,2.06,42,8,180°,-6,4x2 + 32x + 48,1,50,Female,Black or African American,Bachelor’s degree,no,646ff97937530e7cfc34ae2e,Low
2023-12-04 10:39:46,2023-12-04 10:46:06,IP Address,76.139.37.218,100,379,True,2023-12-04 10:46:06,R_1HTzvvH0FVkQrdL,,,,,40.1333,-85.6538,anonymous,EN,I agree to participate.,6543ae61df4c68a0e486942f,23.887,280.547,300.126,10,113 feet,,x8,13,2.06,14,6,,,,4,42,Female,White or Caucasian,Bachelor’s degree,,6543ae61df4c68a0e486942f,High
2023-12-04 10:38:19,2023-12-04 10:46:11,IP Address,172.56.52.174,100,471,True,2023-12-04 10:46:12,R_21HZktk7ejGqOyi,,,,,29.6925,-95.363,anonymous,EN,I agree to participate.,63e885e4e1fc973179d56f63,40.726,279.886,300.02,6,108 feet,x - 2 = y,x15,13,2.07,-22,,,,,1,42,Female,White or Caucasian,Associates or technical degree,,63e885e4e1fc973179d56f63,Low
2023-12-04 10:46:11,2023-12-04 10:46:11,IP Address,107.115.207.66,100,0,True,2023-12-04 10:46:12,R_3L5MmAONmwdQ0Wo,,,,,34.7448,-92.2883,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,650af20a70328dddf0a8d35d,
2023-12-04 10:40:34,2023-12-04 10:46:26,IP Address,69.84.62.246,100,351,True,2023-12-04 10:46:26,R_TedB8B8nLw2cAF3,,,,,40.8795,-79.93,anonymous,EN,I agree to participate.,5f1c72e25a26d503c77bfdc9,21.857,178.639,300.135,10,113 feet,x = -2y,x15,11,5.05,-34,10,180°,3,4x2 + 16x + 16,3,51,Male,White or Caucasian,Bachelor’s degree,Have a blessed day.,5f1c72e25a26d503c77bfdc9,High
2023-12-04 10:37:21,2023-12-04 10:46:30,IP Address,70.118.244.42,100,548,True,2023-12-04 10:46:30,R_0P9VvOBDYMEVY5z,,,,,39.0405,-94.4903,anonymous,EN,I agree to participate.,54847f1cfdf99b07b28f22f9,27.292,258.147,301.051,13,113 feet,x - 2 = y,2x5,11,2.060154,-22,6,180°,-3,4x2 + 16x + 16,6,50,Male,Black or African American,Bachelor’s degree,,54847f1cfdf99b07b28f22f9,High
2023-12-04 10:40:26,2023-12-04 10:46:32,IP Address,156.99.66.28,100,366,True,2023-12-04 10:46:33,R_aaWh4unV3hJ3eTv,,,,,44.9548,-93.1551,anonymous,EN,I agree to participate.,5fa17ddeabc188288bde81c8,23.209,286.912,300.062,8,113 feet,x = -2y,x15,13,,-34,6,63°,6,,7,62,Male,White or Caucasian,Bachelor’s degree,,5fa17ddeabc188288bde81c8,High
2023-12-04 10:40:23,2023-12-04 10:46:33,IP Address,97.147.85.7,100,370,True,2023-12-04 10:46:34,R_poay7Qs3A5k2xJ7,,,,,30.0035,-90.0607,anonymous,EN,I agree to participate.,6564cb5f7d4164d398e8d895,24.871,180.92,301.322,12,113 feet,x = -2,x15,13,2.060154,-34,6,117°,3,4x2 + 32x + 48,8,54,Male,Black or African American,Bachelor’s degree,,6564cb5f7d4164d398e8d895,Low
2023-12-04 10:40:36,2023-12-04 10:46:35,IP Address,172.58.208.198,100,358,True,2023-12-04 10:46:35,R_2YfaRXSU49tu4gV,,,,,33.9576,-118.267,anonymous,EN,I agree to participate.,5fc035f6c039c1402117124b,17.76,171.661,300.108,12,113 feet,x - 2 = y,x8,13,2.060154,-34,6,63°,-3,4x2 + 32x + 48,4,29,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5fc035f6c039c1402117124b,Low
2023-12-04 10:40:20,2023-12-04 10:46:37,IP Address,172.56.92.226,100,377,True,2023-12-04 10:46:38,R_AiIvrDnkGfetJG9,,,,,29.5443,-98.5499,anonymous,EN,I agree to participate.,6501f7c274092e1270832a17,55.001,297.476,300.011,15,54 feet,x = -2y,x15,11,5.05,42,6,63°,-3,4x2 + 16x + 16,1,48,Male,White or Caucasian,"Some college, but no degree",,6501f7c274092e1270832a17,High
2023-12-04 10:35:15,2023-12-04 10:46:41,IP Address,162.84.132.191,100,686,True,2023-12-04 10:46:42,R_3JmCEWI9qGOV9bA,,,,,40.9285,-73.8282,anonymous,EN,I agree to participate.,5aa806e7777df200016088c5,9.001,271.722,300.031,31,113 feet,x = -2y,x15,13,5.05,,,,,,3,36,Female,White or Caucasian,Bachelor’s degree,,5aa806e7777df200016088c5,High
2023-12-04 10:41:03,2023-12-04 10:46:52,IP Address,68.249.234.115,100,349,True,2023-12-04 10:46:53,R_10Nng6Y0NRG3RWz,,,,,35.6211,-97.4757,anonymous,EN,I agree to participate.,655b6d4f57ae1636c0b4f647,3.912,282.612,300.06,22,113 feet,y = -2,x15,13,2.06,-22,6,117°,3,4x2 + 32x + 48,8,39,Female,White or Caucasian,Bachelor’s degree,No,655b6d4f57ae1636c0b4f647,High
2023-12-04 10:41:11,2023-12-04 10:47:37,IP Address,71.237.152.221,100,386,True,2023-12-04 10:47:38,R_2VJV9fs4UtEPz0d,,,,,45.4757,-122.4069,anonymous,EN,I agree to participate.,652d5dcfbf51f8f449531f8d,13.394,135.676,301.348,10,36 feet,x = -2y,2x5,13,2.060154,42,12,63°,-6,4x2 + 16x + 16,2,40,Male,Other,Associates or technical degree,,652d5dcfbf51f8f449531f8d,High
2023-12-04 10:35:49,2023-12-04 10:47:38,IP Address,162.83.152.120,100,709,True,2023-12-04 10:47:39,R_10V4hFclZjzIlu8,,,,,40.9285,-73.8282,anonymous,EN,I agree to participate.,647dde92d730823a9e5c7f0f,12.61,273.531,300.114,5,36 feet,x = -2y,x15,9,2.06,,,,,,3,59,Female,Other,Bachelor’s degree,I wish I were in high school again LOL Thank you!,647dde92d730823a9e5c7f0f,High
2023-12-04 10:40:38,2023-12-04 10:47:43,IP Address,68.112.123.155,100,425,True,2023-12-04 10:47:44,R_1PS46lJxbdyxBTW,,,,,43.7746,-88.4376,anonymous,EN,I agree to participate.,5c3c7913b4f22c0001a0809c,36.402,271.456,300.048,11,113 feet,x - 2 = y,x8,13,2.07,-34,12,63°,6,4x2 + 16x + 48,5,71,Male,White or Caucasian,High school diploma or GED,,5c3c7913b4f22c0001a0809c,High
2023-12-04 10:41:25,2023-12-04 10:47:45,IP Address,71.87.65.90,100,380,True,2023-12-04 10:47:46,R_2YE2gNjV34DMoJ3,,,,,45.8249,-88.066,anonymous,EN,I agree to participate.,5ecaf0fa5c1f7f6599d959ff,2.31,116.867,300.052,26,36 feet,x = -2,x15,13,2.06,14,6,180°,-6,4x2 + 16x + 16,4,49,Male,White or Caucasian,High school diploma or GED,,5ecaf0fa5c1f7f6599d959ff,Low
2023-12-04 10:42:27,2023-12-04 10:48:11,IP Address,68.7.0.248,100,343,True,2023-12-04 10:48:11,R_3sjJcYxyyvSMsz3,,,,,32.6387,-117.0801,anonymous,EN,I agree to participate.,654281dc418a3f4f38c24932,21.798,278.395,300.171,28,54 feet,x - 2 = y,x15,13,2.07,-34,6,63°,3,4x2 + 32x + 48,6,28,Male,Native Hawaiian or Other Pacific Islander,Bachelor’s degree,,654281dc418a3f4f38c24932,High
2023-12-04 10:48:15,2023-12-04 10:48:15,IP Address,174.210.167.114,100,0,True,2023-12-04 10:48:16,R_Z2gceaYSlyS7c8V,,,,,39.0397,-94.5936,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,6564a15b2940ef1f1daa20dd,
2023-12-04 10:41:33,2023-12-04 10:48:20,IP Address,172.56.177.3,100,407,True,2023-12-04 10:48:20,R_3DkDTNokXz4FzAb,,,,,34.0349,-117.6185,anonymous,EN,I agree to participate.,654c7305aba05b86538b72be,3.606,221.804,300.17,9,113 feet,x = -2,x8,,2.06,,6,117°,-6,4x2 + 32x + 48,5,64,Male,Black or African American,"Some college, but no degree",,654c7305aba05b86538b72be,Low
2023-12-04 10:41:44,2023-12-04 10:48:24,IP Address,173.169.137.225,100,399,True,2023-12-04 10:48:24,R_3Mm7euNm687xwqs,,,,,28.1951,-81.6062,anonymous,EN,I agree to participate.,60cb3c4b9454f7a196355088,19.66,297.531,300.117,11,113 feet,x = -2,2x5,13,2.07,-22,6,,,,7,36,Male,Black or African American,Bachelor’s degree,no,60cb3c4b9454f7a196355088,High
2023-12-04 10:41:30,2023-12-04 10:48:25,IP Address,65.34.136.45,100,415,True,2023-12-04 10:48:26,R_3imu0qKb4GlfBVR,,,,,25.4931,-80.4344,anonymous,EN,I agree to participate.,5fc10e3c8200cf0b1b66714c,53.802,195.443,300.095,31,36 feet,x = -2,x15,11,2.060154,14,8,117°,-6,4x2 + 32x + 48,4,22,Female,Black or African American,Some high school or less,,5fc10e3c8200cf0b1b66714c,High
2023-12-04 10:42:47,2023-12-04 10:48:37,IP Address,108.244.24.247,100,349,True,2023-12-04 10:48:37,R_2VvSKWZNGxjqleX,,,,,33.9764,-117.3341,anonymous,EN,I agree to participate.,5cb60f1eefd4130001bbfdb7,14.634,269.047,300.117,10,36 feet,x = -2y,x15,13,5.05,-34,6,63°,-6,4x2 + 32x + 48,4,31,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",thanks guys,5cb60f1eefd4130001bbfdb7,High
2023-12-04 10:42:58,2023-12-04 10:48:58,IP Address,73.53.232.3,100,359,True,2023-12-04 10:48:58,R_R8O0gwXFfpnLfK9,,,,,30.132,-81.7726,anonymous,EN,I agree to participate.,604fe822b095421e07e3f93e,2.514,249.958,300.012,24,113 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,10,31,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,604fe822b095421e07e3f93e,Low
2023-12-04 10:43:23,2023-12-04 10:49:03,IP Address,107.12.143.168,100,340,True,2023-12-04 10:49:04,R_1o1sLjI6nbVF8fb,,,,,34.777,-77.3769,anonymous,EN,I agree to participate.,6091ab55ea2e97910519f8e7,11.671,251.311,300.045,21,36 feet,x = -2,x15,13,2.060154,14,6,117°,3,4x2 + 16x + 16,2,29,Female,Black or African American,Bachelor’s degree,,6091ab55ea2e97910519f8e7,High
2023-12-04 10:43:01,2023-12-04 10:49:13,IP Address,199.81.206.173,100,371,True,2023-12-04 10:49:13,R_O705e6aBNhe19wB,,,,,37.751,-97.822,anonymous,EN,I agree to participate.,58d069219dbe3f0001258793,7.947,241.01,300.017,19,36 feet,x = -2y,x15,11,5.05,-22,12,63°,-6,4x2 + 32x + 48,2,44,Male,White or Caucasian,"Some college, but no degree",,58d069219dbe3f0001258793,Low
2023-12-04 10:42:05,2023-12-04 10:49:14,IP Address,148.74.242.86,100,429,True,2023-12-04 10:49:15,R_1IFXT5hd6YbofqH,,,,,40.9476,-73.8624,anonymous,EN,I agree to participate.,64d78f0b32711ec68958c832,3.329,294.433,300.164,28,36 feet,y = -2,x15,13,2.06,-22,12,63°,-6,4x2 + 16x + 48,2,48,Male,White or Caucasian,Bachelor’s degree,"lost most of my advanced math skills apparently, but ill give it a try. thanks",64d78f0b32711ec68958c832,Low
2023-12-04 10:43:38,2023-12-04 10:49:16,IP Address,50.49.30.111,100,337,True,2023-12-04 10:49:16,R_1FwT8S4WZ6tIJTR,,,,,43.1661,-77.5555,anonymous,EN,I agree to participate.,6333813956b0fd924b64a4d0,12.773,274.564,300.655,10,113 feet,x = -2,x15,13,,,,,,,4,32,Male,White or Caucasian,Associates or technical degree,,6333813956b0fd924b64a4d0,High
2023-12-04 10:42:13,2023-12-04 10:49:28,IP Address,67.188.141.182,100,434,True,2023-12-04 10:49:28,R_3PdlneXERofdKBw,,,,,37.2941,-121.8996,anonymous,EN,I agree to participate.,60fb534aa3d839c152fa8f36,19.568,123.514,301.81,11,54 feet,x = -2,x15,13,5.05,-22,12,63°,-6,4x2 + 16x + 48,3,53,Male,White or Caucasian,Bachelor’s degree,,60fb534aa3d839c152fa8f36,Low
2023-12-04 10:44:06,2023-12-04 10:49:41,IP Address,24.241.82.72,100,335,True,2023-12-04 10:49:42,R_3MEYXPIz4WmRtU6,,,,,41.1314,-100.7751,anonymous,EN,I agree to participate.,63d6873b65a6170d64a652f6,11.287,119.643,300.122,30,108 feet,x - 2 = y,x15,13,2.06,-34,6,117°,-3,4x2 + 16x + 48,5,41,Male,White or Caucasian,Bachelor’s degree,,63d6873b65a6170d64a652f6,High
2023-12-04 10:43:59,2023-12-04 10:49:56,IP Address,206.174.42.5,100,357,True,2023-12-04 10:49:56,R_22nWz9ztkcZ374J,,,,,61.2115,-149.8736,anonymous,EN,I agree to participate.,65206f1c8fdb45b55ae8ae4c,5.326,298.738,300.011,12,36 feet,x = -2y,x25,13,5.05,-34,6,117°,-6,4x2 + 32x + 48,6,56,Male,White or Caucasian,Associates or technical degree,,65206f1c8fdb45b55ae8ae4c,Low
2023-12-04 10:43:48,2023-12-04 10:50:17,IP Address,73.194.152.111,100,389,True,2023-12-04 10:50:18,R_3F4AjvQLmICa9mz,,,,,39.9464,-75.0517,anonymous,EN,I agree to participate.,615252fe3ac6a44f68bdc779,6.414,299.837,300.069,18,36 feet,x - 2 = y,x8,13,5.05,-22,6,63°,,,3,28,Female,Black or African American,"Some college, but no degree",,615252fe3ac6a44f68bdc779,High
2023-12-04 10:44:50,2023-12-04 10:50:25,IP Address,162.83.178.188,100,334,True,2023-12-04 10:50:25,R_3OlevDvKDEoOMlx,,,,,40.6877,-73.9267,anonymous,EN,I agree to participate.,63d14652689d5918c3efdb81,7.108,152.937,300.174,18,54 feet,x = -2y,x15,13,5.05,-34,10,63°,-3,4x2 + 32x + 48,4,31,Male,White or Caucasian,Associates or technical degree,,63d14652689d5918c3efdb81,High
2023-12-04 10:44:22,2023-12-04 10:50:26,IP Address,68.231.74.131,100,363,True,2023-12-04 10:50:26,R_1Tvvzqq5LztxkDn,,,,,33.5988,-111.8795,anonymous,EN,I agree to participate.,63804d105c37525d499b9c6c,19.197,299.884,300.116,20,36 feet,x - 2 = y,x15,13,5.05,-34,12,117°,6,,3,60,Female,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,63804d105c37525d499b9c6c,Low
2023-12-04 10:43:40,2023-12-04 10:50:26,IP Address,172.58.254.192,100,406,True,2023-12-04 10:50:27,R_wXogD1KuHfnQGhb,,,,,35.2296,-80.843,anonymous,EN,I agree to participate.,6562f994412013dde08ac03e,7.736,270.648,300.089,23,113 feet,x = -2y,x15,13,2.06,42,8,180°,3,4x2 + 16x + 48,5,44,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,6562f994412013dde08ac03e,High
2023-12-04 10:40:09,2023-12-04 10:50:32,IP Address,71.136.150.232,100,622,True,2023-12-04 10:50:33,R_2y45jv9CnXD9WY1,,,,,35.6598,-83.9867,anonymous,EN,I agree to participate.,63bcf141136313265f65eec9,36.584,136.359,300.025,4,54 feet,x = -2,x15,13,,,,,,,1,72,Female,White or Caucasian,Associates or technical degree,none,63bcf141136313265f65eec9,Low
2023-12-04 10:42:16,2023-12-04 10:50:38,IP Address,68.134.223.27,100,502,True,2023-12-04 10:50:39,R_1Fsa146CBdH7TEZ,,,,,38.9894,-76.5494,anonymous,EN,I agree to participate.,63d04eb9d1bdb95639c4826d,43.429,161.32,300.014,11,113 feet,x = -2,x15,13,2.060154,-34,6,63°,3,4x2 + 32x + 48,10,31,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,63d04eb9d1bdb95639c4826d,High
2023-12-04 10:43:03,2023-12-04 10:50:43,IP Address,107.11.132.216,100,460,True,2023-12-04 10:50:44,R_1f41I1YNAOn4nEY,,,,,39.537,-83.455,anonymous,EN,I agree to participate.,62961bfdbe5f238d3225db72,9.344,134.299,369.812,14,36 feet,y = -2,x15,11,2.06,14,12,117°,-6,4x2 + 16x + 48,2,43,Female,White or Caucasian,"Some college, but no degree",,62961bfdbe5f238d3225db72,Low
2023-12-04 10:42:10,2023-12-04 10:50:47,IP Address,23.93.213.244,100,516,True,2023-12-04 10:50:47,R_NUWiXiQvP2asLoR,,,,,37.7833,-122.1864,anonymous,EN,I agree to participate.,55a43c83fdf99b02ff6cb0aa,65.517,265.228,300.111,12,108 feet,x = -2,x15,13,2.06,,6,,,,3,43,Male,White or Caucasian,High school diploma or GED,,55a43c83fdf99b02ff6cb0aa,Low
2023-12-04 10:44:46,2023-12-04 10:50:54,IP Address,107.135.246.83,100,368,True,2023-12-04 10:50:55,R_SK4rhRCouLmztpn,,,,,30.2791,-89.7679,anonymous,EN,I agree to participate.,6056bcf1cee7a41435889255,6.585,193.317,300.209,12,36 feet,x = -2,x15,13,2.07,-22,12,117°,-3,4x2 + 16x + 16,0,30,Female,White or Caucasian,Associates or technical degree,,6056bcf1cee7a41435889255,High
2023-12-04 10:45:25,2023-12-04 10:50:56,IP Address,96.239.122.90,100,331,True,2023-12-04 10:50:57,R_1BOPa5g2z4swJYV,,,,,40.6295,-74.0938,anonymous,EN,I agree to participate.,6506fb8c1609b3c2918bccb4,8.636,255.638,300.133,16,54 feet,x = -2,x15,9,2.07,42,12,63°,-6,2x2 + 7x + 24,2,35,Male,White or Caucasian,Associates or technical degree,,6506fb8c1609b3c2918bccb4,Low
2023-12-04 10:45:10,2023-12-04 10:51:16,IP Address,71.230.224.233,100,366,True,2023-12-04 10:51:17,R_3C8JDmoVNvGmDtf,,,,,40.1086,-75.2835,anonymous,EN,I agree to participate.,654e801d14df9acd084196c2,12.099,299.047,300.114,26,36 feet,x = -2,x15,13,2.06,42,6,63°,,,6,50,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,654e801d14df9acd084196c2,High
2023-12-04 10:38:41,2023-12-04 10:51:20,IP Address,71.172.8.44,100,759,True,2023-12-04 10:51:21,R_3I4WAUtY5a6k398,,,,,40.7182,-74.0476,anonymous,EN,I agree to participate.,63d69e4d6648b39324fdf0ad,40.814,296.889,300.096,39,54 feet,x = -2,x15,13,5.05,,,,,,4,31,Male,Asian,Bachelor’s degree,,63d69e4d6648b39324fdf0ad,Low
2023-12-04 10:45:21,2023-12-04 10:51:21,IP Address,75.108.98.134,100,359,True,2023-12-04 10:51:21,R_22lugrRMzyFcRiy,,,,,38.3721,-81.7012,anonymous,EN,I agree to participate.,5d82be0cf45ead000150f026,29.137,212.099,300.06,24,54 feet,x = -2,x25,15,5.05,-22,12,180°,-6,4x2 + 16x + 16,2,42,Female,White or Caucasian,Some high school or less,,5d82be0cf45ead000150f026,High
2023-12-04 10:45:35,2023-12-04 10:51:34,IP Address,162.199.200.77,100,359,True,2023-12-04 10:51:35,R_3McHtW2VZW8VBBe,,,,,33.6416,-117.6898,anonymous,EN,I agree to participate.,6112c911a83cc494df38b468,29.129,245.089,300.117,12,113 feet,x = -2y,x15,13,2.060154,42,8,63°,3,4x2 + 16x + 48,2,28,Female,White or Caucasian,Bachelor’s degree,,6112c911a83cc494df38b468,Low
2023-12-04 10:45:39,2023-12-04 10:51:38,IP Address,173.19.140.169,100,358,True,2023-12-04 10:51:38,R_vquh63BeHVWWuHL,,,,,38.7332,-75.1833,anonymous,EN,I agree to participate.,5de7f88b762dc2775b2265b8,5.579,298.293,301.81,27,54 feet,x - 2 = y,x15,13,2.06,42,12,63°,-3,4x2 + 16x + 16,4,69,Male,White or Caucasian,Bachelor’s degree,,5de7f88b762dc2775b2265b8,High
2023-12-04 10:44:11,2023-12-04 10:51:42,IP Address,72.230.73.198,100,450,True,2023-12-04 10:51:43,R_2VarkBMTp4gn4yK,,,,,43.0451,-76.1739,anonymous,EN,I agree to participate.,6559cdab800b1fea9ae41e51,21.5,296.795,300.018,19,113 feet,x = -2y,x15,11,5.05,-22,6,63°,-3,4x2 + 16x + 48,6,26,Male,White or Caucasian,High school diploma or GED,,6559cdab800b1fea9ae41e51,Low
2023-12-04 10:46:07,2023-12-04 10:52:01,IP Address,68.200.21.162,100,353,True,2023-12-04 10:52:01,R_2pRmgKfdo9MSuF4,,,,,28.87,-82.3468,anonymous,EN,I agree to participate.,60e36e6ecb9f00e7b4dab92e,15.238,178.744,300.137,17,36 feet,x - 2 = y,x15,15,2.06,14,12,63°,3,4x2 + 16x + 48,2,68,Male,White or Caucasian,"Some college, but no degree",,60e36e6ecb9f00e7b4dab92e,Low
2023-12-04 10:45:55,2023-12-04 10:52:06,IP Address,75.189.1.8,100,370,True,2023-12-04 10:52:07,R_1Kpdr8JJ8yWWJsY,,,,,33.9416,-80.3203,anonymous,EN,I agree to participate.,61096a016b964e7af149fce3,16.061,299.847,300.063,8,36 feet,x = -2,x15,11,2.07,42,6,,,,2,43,Female,Black or African American,Associates or technical degree,No comments,61096a016b964e7af149fce3,High
2023-12-04 10:45:51,2023-12-04 10:52:08,IP Address,174.61.102.220,100,377,True,2023-12-04 10:52:08,R_1g8yVWLfB65oJcV,,,,,26.1374,-80.1684,anonymous,EN,I agree to participate.,6566128f5eb62ce37ccfecd6,71.603,203.951,300.122,4,113 feet,x = -2,x15,13,,,,,,,5,36,Female,Black or African American,Bachelor’s degree,,6566128f5eb62ce37ccfecd6,Low
2023-12-04 10:44:31,2023-12-04 10:52:19,IP Address,50.233.86.245,100,467,True,2023-12-04 10:52:20,R_3izdSRhA9cOQSii,,,,,41.8149,-89.962,anonymous,EN,I agree to participate.,627e806c3aed88dec8b99815,9.179,296.01,300.016,26,113 feet,x = -2y,2x5,13,2.06,-34,6,117°,,,5,54,Male,White or Caucasian,Associates or technical degree,,627e806c3aed88dec8b99815,High
2023-12-04 10:46:01,2023-12-04 10:52:22,IP Address,68.131.1.155,100,380,True,2023-12-04 10:52:23,R_1DU6B7m5G5BCxlh,,,,,37.045,-76.4067,anonymous,EN,I agree to participate.,63d7b2bf8c384775818d4be0,9.056,260.526,300.159,16,113 feet,x - 2 = y,x8,13,2.06,-22,6,63°,,4x2 + 32x + 48,7,32,Male,Black or African American,Bachelor’s degree,,63d7b2bf8c384775818d4be0,High
2023-12-04 10:46:54,2023-12-04 10:52:26,IP Address,67.49.122.40,100,331,True,2023-12-04 10:52:27,R_3fBLmL2rbwDk75Y,,,,,34.1619,-116.4335,anonymous,EN,I agree to participate.,5eed8bec94fa2f1be77c189a,25.359,201.98,300.137,35,113 feet,x - 2 = y,2x5,9,5.05,-22,6,180°,-3,4x2 + 16x + 16,2,27,Female,White or Caucasian,High school diploma or GED,,5eed8bec94fa2f1be77c189a,High
2023-12-04 10:45:01,2023-12-04 10:52:32,IP Address,68.59.207.38,100,451,True,2023-12-04 10:52:33,R_27yz1Q0ezk6JyOS,,,,,34.692,-85.2602,anonymous,EN,I agree to participate.,615914a33224dc31f1045612,8.139,293.956,300.12,17,36 feet,y = -2,x15,11,2.060154,-22,6,63°,3,4x2 + 16x + 48,1,63,Male,White or Caucasian,High school diploma or GED,"Yes, I must say those questions were very hard. I had no idea how to answer them and I guessed at all of them. ",615914a33224dc31f1045612,Low
2023-12-04 10:46:23,2023-12-04 10:52:40,IP Address,47.46.156.26,100,377,True,2023-12-04 10:52:41,R_1mrfLpDpTXmGy3y,,,,,33.5356,-85.255,anonymous,EN,I agree to participate.,65329f9f32a6d18b78fea874,2.4,279.845,300.04,16,113 feet,x = -2y,x15,13,2.07,-34,6,117°,-6,,6,65,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,65329f9f32a6d18b78fea874,Low
2023-12-04 10:45:16,2023-12-04 10:52:49,IP Address,71.80.58.128,100,452,True,2023-12-04 10:52:49,R_3MQJCdsqk3tVlPv,,,,,35.7313,-81.2165,anonymous,EN,I agree to participate.,652bfbba1a8bef9e38513d5c,6.161,236.24,300.184,18,113 feet,x - 2 = y,x15,11,2.06,42,12,63°,-6,4x2 + 16x + 48,1,40,Female,White or Caucasian,"Some college, but no degree",,652bfbba1a8bef9e38513d5c,Low
2023-12-04 10:47:21,2023-12-04 10:53:01,IP Address,23.112.24.172,100,339,True,2023-12-04 10:53:01,R_b7OLqyiOjhALaRr,,,,,40.0744,-82.7962,anonymous,EN,I agree to participate.,62c2f70f10a2a5cf48c9ab2f,12.195,236.939,300.035,14,54 feet,x = -2,x15,13,5.05,-34,6,63°,-3,4x2 + 32x + 48,7,27,Male,White or Caucasian,Bachelor’s degree,,62c2f70f10a2a5cf48c9ab2f,High
2023-12-04 10:47:06,2023-12-04 10:53:01,IP Address,66.97.50.47,100,354,True,2023-12-04 10:53:02,R_2AG9YJp3OZtWttf,,,,,30.0204,-90.8343,anonymous,EN,I agree to participate.,5dd9df0e946f7c97406a55ea,6.999,258.049,300.013,13,36 feet,x = -2y,x15,13,2.06,-22,10,63°,-3,4x2 + 16x + 48,4,23,Female,White or Caucasian,"Some college, but no degree",,5dd9df0e946f7c97406a55ea,High
2023-12-04 10:47:17,2023-12-04 10:53:05,IP Address,35.137.120.117,100,347,True,2023-12-04 10:53:05,R_3oXuC7FXTT0cbe6,,,,,28.2987,-82.6902,anonymous,EN,I agree to participate.,5e06f13e39bcde0a29c39a13,10.753,121.714,300.028,10,36 feet,x = -2y,x8,13,2.06,42,6,117°,6,4x2 + 16x + 16,2,48,Female,White or Caucasian,Associates or technical degree,,5e06f13e39bcde0a29c39a13,High
