"","ResponseId","PROLIFIC_PID","ranking_1","ranking_2","ranking_3","ranking_4","ranking_5","ranking_6","ranking_7","ranking_8","ranking_9","ranking_10","Condition","gender","age","ethnicity","education","name","Advice","duplicates","url.0.URL","url.1.URL","url.2.URL","url.3.URL","url.4.URL","url.5.URL","url.6.URL","url.7.URL","url.8.URL","url.9.URL","Target"
"161","R_9mM6rM615PfR3MJ","63f82a4ff43ec144ca3622a8","10","1","5","6","4","2","8","7","9","3","Likable","Male",41,"Black or African American","High school diploma or GED","8_advice",7,FALSE,"F_2P8dAbbylEFAIIv","F_2EbqxUIxsoZh86t","F_2D79Z7IMYok2EJL","F_2OSH6c5r5dEQ8bH","F_2S2X1YwaNf2jg5Y","F_2UWLFxoMrEDwbGY","F_2A0XS21S1xFDhcf","F_2TIfZib7lh6SlEK","F_2SJHPgJExaZV9dD","F_2U4yLeE4ig5Tlm4","F_2TIfZib7lh6SlEK"
"162","R_2R3uffkv2BhDd8C","5cd8a78e0f0de600018e782f","7","1","2","9","5","8","4","6","3","10","Likable","Male",32,"White or Caucasian","Some college, but no degree","1_advice",5,FALSE,"F_3J2WiCj4IjCRx9J","F_3PuXIED1rTFJX9h","F_3ESxU6eaq94BEod","F_3Gdr9o0jIvHrGWs","F_3R8Dr7UXmFs86vA","F_3EiETVaiV7uiVLw","F_3QK7h1gq6NJYf86","F_3Rg2AjlBD9J7Epr","F_3GpQNZQJOly5LsW","F_3GdFAV4fIewANfW","F_3J2WiCj4IjCRx9J"
"163","R_2WvyLBObfSOqQBl","603470186bba1c26a354c27e","9","7","10","1","2","4","8","6","3","5","Accurate","Female",28,"White or Caucasian","Some high school or less","2_advice",4,FALSE,"F_3fjBNr5YrkSrSP3","F_3KNKMtFOl6K5kTQ","F_3ey3IwDsQAfRZnr","F_3MDrkCWqrn20QrE","F_3OdjcZTwp85swwu","F_3PBrMZWg2ledS6E","F_3fpoQCqhnavxk0V","F_3iR6nmcIs3N6lbZ","F_3RxRlY3iivY4cYe","F_3P7QMxuPXNg4nVd","F_3KNKMtFOl6K5kTQ"
"164","R_AgGmDEsae1j2Xxn","59f71f797086f80001941493","7","8","3","9","2","5","6","10","4","1","Likable","Female",48,"White or Caucasian","Bachelor’s degree","1_advice",2,FALSE,"F_9slh31DfkNT7Oh3","F_DcawXnxN2Pu1s6B","F_DB2MdxBaNy36Zvb","F_Qb9ajJaV29FlfHj","F_C2DFx7l8HSIdpMB","F_DOwPkAjsVUA7pQZ","F_SE3qYKxgbtOGDVD","F_6mRsw6XyeMbrRuh","F_SN1CWjSfGlcIMsV","F_6n8yU5rvBdx8mWJ","F_9slh31DfkNT7Oh3"
"165","R_1OGZM7pbMHovYiy","5589480afdf99b5ccca3c1ea","3","1","4","10","2","7","6","5","9","8","Accurate","Female",32,"White or Caucasian","Bachelor’s degree","6_advice",5,FALSE,"F_12s9TGUgS0qHAq7","F_10YiUUKrh7JgI30","F_12awRKxduNjMyEk","F_1Fb3bFSft2sboNG","F_12r0RshbNJLfE1Z","F_1CD74E5ONr28NNw","F_1CecDFT0KKP76GX","F_10oejnEV2ERi5HX","F_1K1t4tjbmrfAK47","F_1IMfBA6RxONJjkS","F_1CD74E5ONr28NNw"
"166","R_vDNmF9yoySVGvND","60d4ae17ee61ee2f8ad2bcc3","7","10","6","4","9","8","2","3","1","5","Accurate","Male",34,"White or Caucasian","Bachelor’s degree","1_advice",7,FALSE,"F_3Rg2AjlBD9J7Epr","F_3GdFAV4fIewANfW","F_3R8Dr7UXmFs86vA","F_3Gdr9o0jIvHrGWs","F_3J2WiCj4IjCRx9J","F_3EiETVaiV7uiVLw","F_3ESxU6eaq94BEod","F_3GpQNZQJOly5LsW","F_3PuXIED1rTFJX9h","F_3QK7h1gq6NJYf86","F_3Rg2AjlBD9J7Epr"
"167","R_pfn0ScMP35cVRtf","631b4c5d775e6d45ede11f6e","8","7","2","4","9","5","10","3","1","6","Likable","Male",40,"Black or African American","High school diploma or GED","2_advice",5,FALSE,"F_3Rmdi1Wk3hFqlXN","F_3q8ndAoNJ0R4Wbo","F_3fSOlW9p8N8ewto","F_3nd3SeNdJ4L8Bt8","F_3rNwdLykFI43rWW","F_3kiaDZn4cpU5p72","F_3luxiABX8flWKck","F_3iL4KwJpeNyIPJ6","F_3lxitubjKJvf8Yz","F_3n9mtYUejGwTCKm","F_3q8ndAoNJ0R4Wbo"
"168","R_0CEXtHYuhTEh1tv","62b072828cfef4de9971753b","2","5","1","10","8","3","4","9","7","6","Accurate","Male",26,"White or Caucasian","Associates or technical degree","9_advice",7,FALSE,"F_aWOW8dtf77NGDUR","F_cu6ncOGl0003Vdf","F_cGwjIv1Me8Foy6R","F_UaS1pbP6buG9R5v","F_bDflVSCwQ5T32YV","F_W8a4AC7Hcq5au7n","F_Y084SesxxMFrK1j","F_djxWmICEq9IbIgF","F_Rldzxw5991JTtdL","F_XsKLe8K7s6v7XFL","F_Rldzxw5991JTtdL"
"169","R_R2j6nCMzdHryZPP","5ffd2c0699c3912436845113","2","1","6","4","8","3","9","5","7","10","Accurate","Male",28,"White or Caucasian","High school diploma or GED","9_advice",7,FALSE,"F_1LcKk6QK4gIlwpS","F_1EYjR4qjVDKj7mz","F_1KlmPWco7yo9h1L","F_1QsVprSgmipnTXa","F_1FnbFkmOxfv1Znv","F_1N4il3f9nlInp2a","F_12JV7zcZsUeAkNI","F_1IygysIWEzMiCyp","F_12rLDBLowOuKG2d","F_1QLxIxugpe3ReV0","F_12rLDBLowOuKG2d"
"170","R_3JjV0ARuVYdwciI","5de81d685a8f94795b893d45","7","1","2","6","9","5","10","4","8","3","Accurate","Male",39,"Asian","Bachelor’s degree","1_advice",5,FALSE,"F_2OSH6c5r5dEQ8bH","F_2U4yLeE4ig5Tlm4","F_2EbqxUIxsoZh86t","F_2D79Z7IMYok2EJL","F_2P8dAbbylEFAIIv","F_2SJHPgJExaZV9dD","F_2TIfZib7lh6SlEK","F_2UWLFxoMrEDwbGY","F_2A0XS21S1xFDhcf","F_2S2X1YwaNf2jg5Y","F_2OSH6c5r5dEQ8bH"
"171","R_SDDrOiTpAH8TxW9","5ffe235ea848b74a3b3ccd07","1","2","7","6","9","10","8","3","4","5","Accurate","Male",39,"White or Caucasian","Bachelor’s degree","3_advice",8,FALSE,"F_2EbqxUIxsoZh86t","F_2U4yLeE4ig5Tlm4","F_2A0XS21S1xFDhcf","F_2SJHPgJExaZV9dD","F_2OSH6c5r5dEQ8bH","F_2P8dAbbylEFAIIv","F_2TIfZib7lh6SlEK","F_2D79Z7IMYok2EJL","F_2UWLFxoMrEDwbGY","F_2S2X1YwaNf2jg5Y","F_2A0XS21S1xFDhcf"
"172","R_3gCyNJiQ2rE0fzH","5f5bd178d9952538dd3d9aa8","3","2","4","6","1","5","10","7","9","8","Accurate","Male",35,"Asian","Bachelor’s degree","8_advice",7,FALSE,"F_AczV8tMxnVgiQh3","F_9BQ4IXgnLqB3oRj","F_AATGqTnExreKRi1","F_AjkW0hNtl913rz3","F_8j4noxw04iQGn61","F_RdYd39PfJo9Hdq9","F_BFLcss9x2Tvi9IR","F_BET7hov8aDkiZOx","F_9Ks7ILke9fUQs7v","F_BDFXHQ0dXTUXbq1","F_BET7hov8aDkiZOx"
"173","R_1Ej9A5kDEB5ickI","62698063a6912c0277b32f57","6","10","4","5","3","1","7","8","2","9","Likable","Male",28,"White or Caucasian","Bachelor’s degree","7_advice",6,FALSE,"F_22PRBS7sAKesi1e","F_1l45HlWyABVMmUO","F_1cSL5Dlk3so8Qbs","F_216tuE7djcP5pdf","F_1l4RdX9meeYIQHv","F_1gcqHGx99dsU613","F_1pMyxId534OOBIU","F_1rcuPXlQG7SB8fx","F_1mrqtqp6pXX5bRw","F_1dh5rEyzeewfHUq","F_1pMyxId534OOBIU"
"174","R_9Bn2UsXTlxWLT7H","5c239f96da51990001e21d97","2","10","3","4","6","5","9","1","8","7","Likable","Male",76,"White or Caucasian","High school diploma or GED","10_advice",3,FALSE,"F_3ESxU6eaq94BEod","F_3R8Dr7UXmFs86vA","F_3EiETVaiV7uiVLw","F_3J2WiCj4IjCRx9J","F_3PuXIED1rTFJX9h","F_3Gdr9o0jIvHrGWs","F_3GdFAV4fIewANfW","F_3GpQNZQJOly5LsW","F_3QK7h1gq6NJYf86","F_3Rg2AjlBD9J7Epr","F_3Rg2AjlBD9J7Epr"
"175","R_1lsqWsJWpN2fwwv","55cb5f66fdf99b2da2a053af","10","1","6","5","9","4","3","8","2","7","Accurate","Female",30,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","10_advice",7,FALSE,"F_1QbwEf4Nbyt0CrA","F_1LC3xa0eqEaRlyU","F_1gpywMhp6rK6IUY","F_1LNbhp7By5V2P9z","F_1dFasm2Tcbncr9Y","F_1LwiPfy6dIh9SRq","F_1NaaAojAuyPxT8k","F_1ezR34bv5nNEhLY","F_1ghdLASNWhsSnP5","F_1hGB5DuTOaOCGsE","F_1hGB5DuTOaOCGsE"
"176","R_3e3KAp0q0kIRaib","5d2df745da13f60018d14b64","1","7","5","10","6","3","8","2","9","4","Accurate","Male",40,"White or Caucasian","Some college, but no degree","2_advice",6,FALSE,"F_2EbqxUIxsoZh86t","F_2OSH6c5r5dEQ8bH","F_2U4yLeE4ig5Tlm4","F_2TIfZib7lh6SlEK","F_2SJHPgJExaZV9dD","F_2D79Z7IMYok2EJL","F_2P8dAbbylEFAIIv","F_2UWLFxoMrEDwbGY","F_2A0XS21S1xFDhcf","F_2S2X1YwaNf2jg5Y","F_2OSH6c5r5dEQ8bH"
"177","R_1IKj9rgn4pEEf5c","5f07d91543f6204114f94418","10","6","7","2","9","8","4","1","3","5","Accurate","Female",26,"Other","Some college, but no degree","3_advice",7,FALSE,"F_3lWvSdQYyrXM0Rq","F_3kNgtYslBd4bD8U","F_3qwohznQZAj3hNZ","F_3mledP9WHL1nk2Y","F_5q1WcRlH1P2gLIt","F_3ksP8jpBDlWChAi","F_3koEac1UPBj367k","F_3qJsykkAPnjfcV4","F_3scAHdnVWjYAWT7","F_3psWDYGyjG2QLgE","F_3qwohznQZAj3hNZ"
"178","R_3MSaUDFehWAjs8D","5ba19bdfa896050001d51f18","10","2","4","1","6","5","8","9","7","3","Accurate","Male",41,"White or Caucasian","Bachelor’s degree","9_advice",7,FALSE,"F_12rLDBLowOuKG2d","F_1LcKk6QK4gIlwpS","F_1KlmPWco7yo9h1L","F_1QsVprSgmipnTXa","F_1EYjR4qjVDKj7mz","F_1FnbFkmOxfv1Znv","F_1QLxIxugpe3ReV0","F_1IygysIWEzMiCyp","F_12JV7zcZsUeAkNI","F_1N4il3f9nlInp2a","F_12JV7zcZsUeAkNI"
"179","R_2U3ocAu73pyT4ZA","642bde38136ae4c27fc846e4","9","1","4","8","5","10","2","6","7","3","Accurate","Male",55,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","9_advice",7,FALSE,"F_3Rmdi1Wk3hFqlXN","F_3kiaDZn4cpU5p72","F_3iL4KwJpeNyIPJ6","F_3fSOlW9p8N8ewto","F_3luxiABX8flWKck","F_3rNwdLykFI43rWW","F_3lxitubjKJvf8Yz","F_3nd3SeNdJ4L8Bt8","F_3q8ndAoNJ0R4Wbo","F_3n9mtYUejGwTCKm","F_3q8ndAoNJ0R4Wbo"
"180","R_6RRrnTviAapDlcJ","5b5c3b266b25590001778ea1","3","10","9","1","8","4","5","7","6","2","Likable","Male",40,"Asian","Associates or technical degree","8_advice",7,FALSE,"F_rrquzuXUWb2McPT","F_zev0nx0Xbza9t7z","F_vAAySSnAcir9QPL","F_eeTctm8tZFFu6FX","F_spsKbfkPlT3eM8N","F_vTawvGNAM9DTbYR","F_pGhLnbwBeXlrfBT","F_eOPbcWdbr6f9o89","F_rdKZweMde9RAQzD","F_xh0FG9fPtcEcNyx","F_eOPbcWdbr6f9o89"
"181","R_3KZs9Jxmd251Qxx","5a6e8532e6cc4a0001b6d728","2","4","1","3","7","6","5","8","10","9","Likable","Female",33,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5_advice",5,FALSE,"F_Zz6Ve5cC7HcBidr","F_UT1tt9RkNiudDXz","F_p6GtSWtu4Pa3JDP","F_YXHHH4EA6MT8eiZ","F_afNSDvm1suyI1kB","F_e567UmbzU0pvlcJ","F_bdz8kxPKvIwQFtT","F_UchVyXbuc06IpgZ","F_ZwPsLkLV22QcdYB","F_saRNtG3Voy3wMud","F_afNSDvm1suyI1kB"
"182","R_1DUr0QhctCbO9V8","5c55b95b91c0ad0001cf86ab","3","7","1","8","6","2","10","9","5","4","Likable","Male",47,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","2_advice",5,FALSE,"F_2A0XS21S1xFDhcf","F_2EbqxUIxsoZh86t","F_2U4yLeE4ig5Tlm4","F_2OSH6c5r5dEQ8bH","F_2SJHPgJExaZV9dD","F_2UWLFxoMrEDwbGY","F_2S2X1YwaNf2jg5Y","F_2P8dAbbylEFAIIv","F_2TIfZib7lh6SlEK","F_2D79Z7IMYok2EJL","F_2EbqxUIxsoZh86t"
"183","R_2abDi6f19XYDW5x","63ebcbbd38ba88c7cb1f7768","2","1","4","5","3","9","10","8","6","7","Likable","Male",29,"White or Caucasian","Bachelor’s degree","10_advice",3,FALSE,"F_1mrqtqp6pXX5bRw","F_1gcqHGx99dsU613","F_1l4RdX9meeYIQHv","F_1dh5rEyzeewfHUq","F_1pMyxId534OOBIU","F_1l45HlWyABVMmUO","F_216tuE7djcP5pdf","F_1rcuPXlQG7SB8fx","F_1cSL5Dlk3so8Qbs","F_22PRBS7sAKesi1e","F_22PRBS7sAKesi1e"
"184","R_1QMh7AiDMrUO9yy","5dc19bcd4fbd08108de60b13","8","1","3","5","4","9","2","7","10","6","Accurate","Male",55,"White or Caucasian","Some college, but no degree","8_advice",7,FALSE,"F_2WP5vO5hQ8fqX32","F_2aWUU2D0gW9Dtt0","F_2b1WvETvZdlBk9L","F_2cqQJAkDBvFa7xu","F_2bObhWVEeUX95rB","F_2pVo0aEud3wtOS8","F_2qDb7rlgGSBrGaB","F_2qat8eEGitOzdNk","F_2X0AtHS0T9w4W6p","F_2fkbeyEnBnr5OvX","F_2qat8eEGitOzdNk"
"185","R_3maGFOSj0rkWOTG","60ffd9006d901f9d0ff35f48","6","7","8","9","1","3","2","5","10","4","Likable","Female",34,"White or Caucasian,Black or African American","Bachelor’s degree","2_advice",4,FALSE,"F_3koEac1UPBj367k","F_5q1WcRlH1P2gLIt","F_3psWDYGyjG2QLgE","F_3kNgtYslBd4bD8U","F_3scAHdnVWjYAWT7","F_3ksP8jpBDlWChAi","F_3qJsykkAPnjfcV4","F_3qwohznQZAj3hNZ","F_3lWvSdQYyrXM0Rq","F_3mledP9WHL1nk2Y","F_5q1WcRlH1P2gLIt"
"186","R_3Ojhd1E5Lab6scB","5debf648a20dbe2ee18953a9","7","3","2","6","10","9","4","1","5","8","Accurate","Female",48,"White or Caucasian","High school diploma or GED","1_advice",7,FALSE,"F_1hGB5DuTOaOCGsE","F_1LwiPfy6dIh9SRq","F_1NaaAojAuyPxT8k","F_1QbwEf4Nbyt0CrA","F_1gpywMhp6rK6IUY","F_1dFasm2Tcbncr9Y","F_1ghdLASNWhsSnP5","F_1LNbhp7By5V2P9z","F_1LC3xa0eqEaRlyU","F_1ezR34bv5nNEhLY","F_1hGB5DuTOaOCGsE"
"187","R_Xih3ULioKBjV1Kh","5e84bd7c34d5d9072128fac1","2","9","10","8","3","7","5","4","1","6","Likable","Male",36,"White or Caucasian","Associates or technical degree","6_advice",6,FALSE,"F_2S2X1YwaNf2jg5Y","F_2A0XS21S1xFDhcf","F_2P8dAbbylEFAIIv","F_2TIfZib7lh6SlEK","F_2D79Z7IMYok2EJL","F_2OSH6c5r5dEQ8bH","F_2U4yLeE4ig5Tlm4","F_2UWLFxoMrEDwbGY","F_2EbqxUIxsoZh86t","F_2SJHPgJExaZV9dD","F_2OSH6c5r5dEQ8bH"
"188","R_yWRUfl6ISVrEPRf","60a1b8df69c606f894a49a33","8","7","9","2","3","10","4","6","5","1","Accurate","Female",46,"White or Caucasian","High school diploma or GED","2_advice",7,FALSE,"F_3fjBNr5YrkSrSP3","F_3iR6nmcIs3N6lbZ","F_3RxRlY3iivY4cYe","F_3OdjcZTwp85swwu","F_3P7QMxuPXNg4nVd","F_3ey3IwDsQAfRZnr","F_3PBrMZWg2ledS6E","F_3KNKMtFOl6K5kTQ","F_3MDrkCWqrn20QrE","F_3fpoQCqhnavxk0V","F_3iR6nmcIs3N6lbZ"
"189","R_w19vUeu7aDK03uN","63d475f2b52ddc6fbab9ce52","6","5","4","10","1","7","8","2","3","9","Likable","Female",55,"Other","Some college, but no degree","6_advice",1,FALSE,"F_6n8yU5rvBdx8mWJ","F_9slh31DfkNT7Oh3","F_DB2MdxBaNy36Zvb","F_Qb9ajJaV29FlfHj","F_SN1CWjSfGlcIMsV","F_C2DFx7l8HSIdpMB","F_SE3qYKxgbtOGDVD","F_DcawXnxN2Pu1s6B","F_DOwPkAjsVUA7pQZ","F_6mRsw6XyeMbrRuh","F_C2DFx7l8HSIdpMB"
"190","R_2azrNkNz48qy9ma","64123e577ccc2422448a155a","6","5","4","7","3","9","10","2","8","1","Accurate","Female",53,"White or Caucasian","Bachelor’s degree","4_advice",8,FALSE,"F_1o0Y2nbMjXZ1Jls","F_1k0T4yHXh6oltUO","F_1ikThkbbMIMMH0I","F_24P3Bk4Nz9Nk3OZ","F_1jWgE6Xc6XpSFIJ","F_21FycR1TezOTMM1","F_25EoTM2h4cFmj5U","F_1okjeLNnnE0ptZi","F_1hJZqTl8MA7HPUq","F_1mf0eh5BWIr0Sg5","F_24P3Bk4Nz9Nk3OZ"
"191","R_2EhPqgCpz26ROPr","5d951ede9b6f880018f63b6e","8","9","7","10","1","2","5","6","3","4","Likable","Male",34,"White or Caucasian","High school diploma or GED","3_advice",7,FALSE,"F_3Gdr9o0jIvHrGWs","F_3J2WiCj4IjCRx9J","F_3QK7h1gq6NJYf86","F_3GdFAV4fIewANfW","F_3GpQNZQJOly5LsW","F_3ESxU6eaq94BEod","F_3Rg2AjlBD9J7Epr","F_3EiETVaiV7uiVLw","F_3PuXIED1rTFJX9h","F_3R8Dr7UXmFs86vA","F_3QK7h1gq6NJYf86"
"192","R_31uaEM3E8ZzDeLR","5f97525e873236100b213eaa","6","7","1","2","4","8","9","3","5","10","Likable","Female",42,"White or Caucasian","Some college, but no degree","2_advice",5,FALSE,"F_2bIBgJo4SNw0OGt","F_2flbSZ3386sePEL","F_2ePD2jGJu5LQOIU","F_2wh2IDjsftRJb8j","F_2xY7c4yHNgf5XQr","F_2dG79BQ86EYC6xy","F_2bNMbNUHwOsjSfQ","F_2eOQV6PXKbOAo65","F_2tm9Iv45wzDeg7l","F_2fy2vQzo7RiLI29","F_2flbSZ3386sePEL"
"193","R_2YmL7zvYtqm3LLb","5e0a2f6377f8652c6fc3f887","3","4","1","7","10","9","5","6","8","2","Likable","Female",30,"White or Caucasian","Some college, but no degree","4_advice",7,FALSE,"F_1hJZqTl8MA7HPUq","F_1jWgE6Xc6XpSFIJ","F_1mf0eh5BWIr0Sg5","F_1o0Y2nbMjXZ1Jls","F_21FycR1TezOTMM1","F_1ikThkbbMIMMH0I","F_24P3Bk4Nz9Nk3OZ","F_25EoTM2h4cFmj5U","F_1k0T4yHXh6oltUO","F_1okjeLNnnE0ptZi","F_1o0Y2nbMjXZ1Jls"
"194","R_4YfWGJy800eMfIZ","60fdbd971aab70ac228ed016","8","2","6","7","3","10","9","1","5","4","Likable","Female",44,"White or Caucasian,Black or African American","Associates or technical degree","4_advice",5,FALSE,"F_2WINUPBCKOdHz6J","F_25sXyX3UPSCmm26","F_2TvB6UWTDe0NVy6","F_2VlvJu7bcKL3C8U","F_2QxnIdBoovHjjYQ","F_2YEQ2B2ewOLSors","F_2DOIr8Hxz10zA5n","F_2R4Vx6rPeJ8QCL6","F_2V2ckr3pz3KUvAJ","F_2OUPUqsP5PYUw8t","F_2VlvJu7bcKL3C8U"
"195","R_1N8EmDna2B4NLw2","5caa183a9ac82a001631374e","3","2","9","4","8","7","5","10","6","1","Likable","Male",38,"White or Caucasian","Bachelor’s degree","6_advice",7,FALSE,"F_3EiETVaiV7uiVLw","F_3PuXIED1rTFJX9h","F_3Rg2AjlBD9J7Epr","F_3ESxU6eaq94BEod","F_3R8Dr7UXmFs86vA","F_3QK7h1gq6NJYf86","F_3Gdr9o0jIvHrGWs","F_3GdFAV4fIewANfW","F_3J2WiCj4IjCRx9J","F_3GpQNZQJOly5LsW","F_3QK7h1gq6NJYf86"
"196","R_125THwrT79rgwuj","605fa46fdafbf129160d1777","2","3","6","7","8","9","10","5","4","1","Likable","Male",28,"White or Caucasian","Bachelor’s degree","4_advice",7,FALSE,"F_1QsVprSgmipnTXa","F_12rLDBLowOuKG2d","F_1FnbFkmOxfv1Znv","F_1KlmPWco7yo9h1L","F_1QLxIxugpe3ReV0","F_12JV7zcZsUeAkNI","F_1IygysIWEzMiCyp","F_1EYjR4qjVDKj7mz","F_1N4il3f9nlInp2a","F_1LcKk6QK4gIlwpS","F_1KlmPWco7yo9h1L"
"197","R_21ufmlwYKKIW2or","6433c0a0d4f699c45c47981d","3","2","6","4","10","7","9","5","8","1","Likable","Male",35,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6_advice",4,FALSE,"F_1gcqHGx99dsU613","F_22PRBS7sAKesi1e","F_1pMyxId534OOBIU","F_1cSL5Dlk3so8Qbs","F_1l4RdX9meeYIQHv","F_1rcuPXlQG7SB8fx","F_1l45HlWyABVMmUO","F_216tuE7djcP5pdf","F_1dh5rEyzeewfHUq","F_1mrqtqp6pXX5bRw","F_1rcuPXlQG7SB8fx"
"198","R_21dB08iXBfA3jqQ","64458baefb18eef526894aa3","7","1","4","10","9","3","5","2","6","8","Accurate","Male",27,"White or Caucasian","Bachelor’s degree","1_advice",7,FALSE,"F_2SJHPgJExaZV9dD","F_2UWLFxoMrEDwbGY","F_2D79Z7IMYok2EJL","F_2P8dAbbylEFAIIv","F_2TIfZib7lh6SlEK","F_2EbqxUIxsoZh86t","F_2OSH6c5r5dEQ8bH","F_2U4yLeE4ig5Tlm4","F_2A0XS21S1xFDhcf","F_2S2X1YwaNf2jg5Y","F_2SJHPgJExaZV9dD"
"199","R_3hlwgnNBfp8Xkge","63e103ceb37c96527b5b0718","5","2","7","1","6","10","8","9","3","4","Accurate","Female",54,"Black or African American","Bachelor’s degree","3_advice",6,FALSE,"F_2DOIr8Hxz10zA5n","F_25sXyX3UPSCmm26","F_2QxnIdBoovHjjYQ","F_2TvB6UWTDe0NVy6","F_2R4Vx6rPeJ8QCL6","F_2YEQ2B2ewOLSors","F_2V2ckr3pz3KUvAJ","F_2WINUPBCKOdHz6J","F_2OUPUqsP5PYUw8t","F_2VlvJu7bcKL3C8U","F_2QxnIdBoovHjjYQ"
"200","R_vHszCdTImX5G2dP","60171277d472ae2062db3a35","7","6","3","4","2","1","8","9","10","5","Likable","Female",38,"White or Caucasian","Bachelor’s degree","1_advice",6,FALSE,"F_2ePD2jGJu5LQOIU","F_2tm9Iv45wzDeg7l","F_2eOQV6PXKbOAo65","F_2flbSZ3386sePEL","F_2bIBgJo4SNw0OGt","F_2xY7c4yHNgf5XQr","F_2dG79BQ86EYC6xy","F_2fy2vQzo7RiLI29","F_2bNMbNUHwOsjSfQ","F_2wh2IDjsftRJb8j","F_2ePD2jGJu5LQOIU"
"201","R_1G00pYshMVe69lT","5e07d174da6bad1342bafab2","4","3","8","6","9","10","7","2","5","1","Likable","Male",39,"White or Caucasian","High school diploma or GED","7_advice",7,FALSE,"F_2zNmLuwPqX4SYJF","F_2sbByozzEoFAlYg","F_31LNY1ZNgOPHAhT","F_2zRRqU6SHcUFaBd","F_2zUPd9YuIKJ6mHG","F_2rqZtB48z8BNpCM","F_31vFp1Dx1utyFVT","F_2ty4iYYcHhxBDCO","F_32UQWIzcYNUchmQ","F_30db916mTyjk39D","F_31vFp1Dx1utyFVT"
"202","R_32WSdkeGlMsEeBM","6101a1b6117210cbfabf75f5","1","2","8","6","4","5","9","10","3","7","Accurate","Male",26,"White or Caucasian","Some college, but no degree","10_advice",7,FALSE,"F_2UWLFxoMrEDwbGY","F_2U4yLeE4ig5Tlm4","F_2TIfZib7lh6SlEK","F_2OSH6c5r5dEQ8bH","F_2D79Z7IMYok2EJL","F_2S2X1YwaNf2jg5Y","F_2SJHPgJExaZV9dD","F_2P8dAbbylEFAIIv","F_2EbqxUIxsoZh86t","F_2A0XS21S1xFDhcf","F_2A0XS21S1xFDhcf"
"203","R_3e3uo6dnTqsE1it","64429af825cbfee55f7f2653","5","2","8","9","4","3","6","10","7","1","Accurate","Male",29,"White or Caucasian","High school diploma or GED","9_advice",7,FALSE,"F_1l4RdX9meeYIQHv","F_1cSL5Dlk3so8Qbs","F_1dh5rEyzeewfHUq","F_22PRBS7sAKesi1e","F_1pMyxId534OOBIU","F_1mrqtqp6pXX5bRw","F_216tuE7djcP5pdf","F_1l45HlWyABVMmUO","F_1rcuPXlQG7SB8fx","F_1gcqHGx99dsU613","F_1rcuPXlQG7SB8fx"
"204","R_3qkTvOaR98WtVb0","57d810f1813eb30001825b65","1","9","10","7","5","3","4","6","2","8","Likable","Male",47,"White or Caucasian","Bachelor’s degree","4_advice",7,FALSE,"F_1EYjR4qjVDKj7mz","F_12JV7zcZsUeAkNI","F_1QLxIxugpe3ReV0","F_1KlmPWco7yo9h1L","F_1N4il3f9nlInp2a","F_1QsVprSgmipnTXa","F_1FnbFkmOxfv1Znv","F_12rLDBLowOuKG2d","F_1LcKk6QK4gIlwpS","F_1IygysIWEzMiCyp","F_1KlmPWco7yo9h1L"
"205","R_1LSt6cYyVOHKrlz","62dc62a4a898b6caf66c299d","5","1","8","6","4","7","2","9","10","3","Accurate","Male",18,"White or Caucasian","Some college, but no degree","6_advice",6,FALSE,"F_2OSH6c5r5dEQ8bH","F_2D79Z7IMYok2EJL","F_2A0XS21S1xFDhcf","F_2SJHPgJExaZV9dD","F_2UWLFxoMrEDwbGY","F_2P8dAbbylEFAIIv","F_2U4yLeE4ig5Tlm4","F_2TIfZib7lh6SlEK","F_2S2X1YwaNf2jg5Y","F_2EbqxUIxsoZh86t","F_2P8dAbbylEFAIIv"
"206","R_2aDKu4JiGXc2iIR","62edced11d9948c019253ff6","1","10","3","6","5","2","4","7","8","9","Accurate","Male",21,"White or Caucasian","High school diploma or GED","8_advice",7,FALSE,"F_2zRRqU6SHcUFaBd","F_2rqZtB48z8BNpCM","F_2ty4iYYcHhxBDCO","F_2zUPd9YuIKJ6mHG","F_2zNmLuwPqX4SYJF","F_30db916mTyjk39D","F_32UQWIzcYNUchmQ","F_2sbByozzEoFAlYg","F_31vFp1Dx1utyFVT","F_31LNY1ZNgOPHAhT","F_2sbByozzEoFAlYg"
"207","R_1mtmjf9h26z0yQH","62aa0d284ca4afc50b51e09f","3","7","6","2","10","5","1","8","9","4","Likable","Male",48,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","2_advice",7,FALSE,"F_cu6ncOGl0003Vdf","F_W8a4AC7Hcq5au7n","F_bDflVSCwQ5T32YV","F_cGwjIv1Me8Foy6R","F_UaS1pbP6buG9R5v","F_djxWmICEq9IbIgF","F_Y084SesxxMFrK1j","F_Rldzxw5991JTtdL","F_XsKLe8K7s6v7XFL","F_aWOW8dtf77NGDUR","F_W8a4AC7Hcq5au7n"
